41285,twist ending
41997,conflict
41997,thriller
44694,sad but good
48516,Leonardo DiCaprio
48516,Martin Scorsese
48516,organised crime
48780,Christian Bale
48780,Christopher Nolan
48780,philosophy
48780,twist ending
50068,drama
50068,emotional
50068,war
55290,mystery
55290,stylized
55290,thriller
55814,cinematography
55814,dialogue
55814,humour
55814,love
55814,music
55814,observation class
55814,true story
55814,witty
55820,chase scenes
56339,belen rueda
56339,chilly
56339,horror
58998,characters
58998,dialogue
64957,adventure
64957,commentary
64957,death
64957,emotional
64957,life
64957,life & death
64957,longing
64957,loss
64957,observational
64957,philosophy
64957,travel
64957,unrequited love
72011,coming of age
72011,longing
72011,love story
72011,searching for love
72011,travel
74458,Leonardo DiCaprio
74458,philosophy
74458,twist ending
74458,\
76093,comming of age
76093,dragons
76093,friendship
76093,social commentary
76093,storytelling
76093,unconventional
76093,warm-hearted
80463,cinematography
80463,college
80463,complex relationships
80463,friendship
80463,funny
80463,loneliness
80463,true story
88125,adventure
89864,cancer
89864,funny
89864,lonliness
89864,unusual
89864,weird
91529,Morgan Freeman
97921,dark humor
97921,loneliness
97921,love
104,golf
733,Sean Connery
1,adventure
1,animation
1,children
1,comedy
260,action
260,adventure
260,far future
260,George Lucas
260,sci-fi
260,war
296,Quentin Tarantino
541,action
541,drama
541,far future
541,noir
541,sci-fi
541,thriller
1097,aliens
1097,children
1097,drama
1097,family
1097,sci-fi
1196,action
1196,adventure
1196,far future
1196,George Lucas
1196,sci-fi
1196,war
1210,action
1210,adventure
1210,far future
1210,George Lucas
1210,sci-fi
1210,war
2021,action
2021,far future
2021,sci-fi
2054,adventure
2054,children
2054,comedy
2162,adventure
2162,children's story
2162,fantasy
2628,action
2628,adventure
2628,sci-fi
2717,Action
2717,comedy
2717,fantasy
3000,action
3000,adventure
3000,anime
3000,drama
3000,fantasy
3000,fantasy world
3000,Hayao Miyazaki
3000,zibri studio
4896,Adventure
4896,Children
4896,Fantasy
4896,magic
4993,action
4993,adventure
4993,fantasy
4993,fantasy world
5378,action
5378,adventure
5378,far future
5378,sci-fi
5618,adventure
5618,anime
5618,children
5618,fantasy
5618,Hayao Miyazaki
5618,zibri studio
5816,action
5816,adventure
5816,fantasy
5816,fantasy world
5816,magic
5952,action
5952,adventure
5952,fantasy
5952,fantasy world
5971,anime
5971,children
5971,family
5971,fantasy
5971,Hayao Miyazaki
5971,zibri studio
6333,action
6333,near future
6333,sci-fi
6350,adventure
6350,anime
6350,fantasy
6350,fantasy world
6350,far future
6350,hayao miyazaki
6350,sci-fi
6350,zibri studio
7099,adventure
7099,anime
7099,fantasy
7099,fantasy world
7099,far future
7099,Hayao Miyazaki
7099,sci-fi
7099,zibri studio
7153,action
7153,adventure
7153,fantasy world
7153,fatasy
7153,magic
26662,Adventure
26662,anime
26662,comedy
26662,family
26662,magic
26662,zibri studio
26776,action
26776,adventure
26776,anime
26776,Hayao Miyazaki
26776,romance
26776,zibri studio
31658,adventure
31658,anime
31658,fantasy
31658,fantasy world
31658,Hayao Miyazaki
31658,romance
31658,zibri studio
33493,action
33493,adventure
33493,far future
33493,sci-fi
33493,war
260,c3po
48394,Potential Oscar Nom
4963,Brad Pitt
47,Brad Pitt
47,crime
47,dark
47,David Fincher
47,disturbing
47,investigation
47,Kevin Spacey
47,Morgan Freeman
47,police
47,psychology
47,religion
47,twist ending
150,adapted from:true story
150,astronauts
150,drama
150,Tom Hanks
215,girlie movie
215,VACATION ROMANCES
223,black and white
223,hilarious
223,jay and silent bob
223,Kevin Smith
223,low budget
223,quirky
223,slackers
223,view askew
260,adventure
260,classic
260,fantasy
260,sci-fi
260,space
296,Bruce Willis
296,Christopher Walken
296,classic
296,cult film
296,dark comedy
296,Harvey Keitel
296,John Travolta
296,multiple storylines
296,notable soundtrack
296,Quentin Tarantino
296,quirky
296,Samuel L. Jackson
296,Tim Roth
296,Ving Rhames
318,Morgan Freeman
318,narrated
318,prison
318,redemption
318,Stephen King
318,twist ending
356,classic
356,historical
356,Tom Hanks
356,vietnam war
500,Robin Williams
500,Sally Field
509,adultery
509,Holly Hunter
509,sexuality
628,courtroom drama
628,Edward Norton
628,MURDER INVESTIGATIONS
628,psychology
628,Richard Gere
628,suspense
628,twist ending
714,black and white
714,great soundtrack
714,quirky
714,road trip
714,visually appealing
902,adapted from:book
902,Audrey Hepburn
902,bad adaptation
902,hollywood ending
902,New York
902,stereotypes
902,Truman Capote
902,unfunny comedy
1020,feel-good
1020,funny
1020,inspirational
1020,Olympics
1020,sport:bobsledding
1020,underdogs
1020,uplifting
1060,90s
1060,dated
1079,black comedy
1079,British
1079,dark comedy
1079,Humorous
1079,Jamie Lee Curtis
1079,John Cleese
1079,Kevin Kline
1079,quirky
1084,biopic
1084,Faye Dunaway
1084,gangsters
1084,Gene Hackman
1084,outlaws
1084,romance
1084,violent
1084,Warren Beatty
1206,dystopia
1206,Malcolm McDowell
1206,Nudity (Full Frontal)
1206,psychology
1206,quirky
1206,social commentary
1206,Stanley Kubrick
1206,surreal
1206,violence
1214,aliens
1214,classic
1214,haunted house
1214,horror
1214,Ridley Scott
1214,sci-fi
1214,Sigourney Weaver
1214,space ship
1214,Special Effects
1214,thriller
1222,boot camp
1222,political
1222,Stanley Kubrick
1222,Vietnam
1232,dystopia
1232,masterpiece
1232,reflective
1641,British
1641,funny
1641,heartwarming
1641,Mark Addy
1641,Robert Carlyle
1641,strippers
1641,striptease
1641,working class
1653,dystopia
1653,Ethan Hawke
1653,Jude Law
1653,sci-fi
1653,Uma Thurman
1784,classic
1784,Comedy
1784,Cuba Gooding Jr.
1784,feel-good
1784,funny
1784,Greg Kinnear
1784,Helen Hunt
1784,Jack Nicholson
1784,obsessive compulsive disorder
1784,Romance
1968,bad acting
1968,broken rhythm
1968,cliche
1968,clumsy
1968,coming of age
1968,dated
1968,ensemble cast
1968,generation gap
1968,high school
1968,lame
1968,teen
2159,disturbing
2159,John McNaughton
2159,Michael Rooker
2159,murder
2159,psychology
2159,realistic violence
2159,serial killer
2159,sociopath
2302,comedy
2302,courtroom
2302,enjoyable
2302,Joe Pesci
2302,lawyers
2302,Marisa Tomei
2529,adapted from:book
2529,dystopia
2529,post-apocalyptic
2628,Ewan McGregor
2628,Natalie Portman
2628,Samuel L. Jackson
2628,sci-fi
2628,Star Wars
2690,adapted from:play
2690,Cate Blanchett
2690,English
2690,Jeremy Northam
2690,Julianne Moore
2690,Minnie Driver
2690,Period Piece
2690,playwright:Oscar Wilde
2690,Rupert Everett
2858,Annette Bening
2858,Chris Cooper
2858,coming of age
2858,dark comedy
2858,dreams
2858,Kevin Spacey
2858,midlife crisis
2858,narrated
2858,powerful ending
2858,satirical
2858,sexuality
2858,social commentary
2858,Thora Birch
2858,Wes Bentley
2908,brutal
2908,disturbing
2908,Drama
2908,hilary swank
2908,lgbt
2908,sexual identity
2908,transgender
2908,true story
2949,7
2949,adapted from:book
2949,dated
2949,mad scientist
2949,murder
2949,Sean Connery
2959,adapted from:book
2959,Brad Pitt
2959,dark comedy
2959,disturbing
2959,Edward Norton
2959,Helena Bonham Carter
2959,mental illness
2959,psychology
2959,quirky
2959,social commentary
2959,surreal
2959,violence
2971,art
2971,biographical
2971,Bob Fosse
2971,Dance
2971,jazz
2971,Jessica Lange
2971,mortality
2971,musical
2971,Roy Scheider
3052,Alan Rickman
3052,angels
3052,Ben Affleck
3052,Chris Rock
3052,Comedy
3052,Janeane Garofalo
3052,jay and silent bob
3052,Kevin Smith
3052,Linda Fiorentino
3052,Matt Damon
3052,religion
3052,religious
3052,Salma Hayek
3469,adapted from:true story
3469,courtroom drama
3469,religion
3469,Spencer Tracy
3545,adapted from:play
3545,Bob Fosse
3545,classic
3545,Joel Grey
3545,Liza Minnelli
3545,musical
3545,Nazi Germany
3545,World War II
3952,Gary Oldman
3952,Jeff Bridges
3952,Joan Allen
3952,political drama
3996,China
3996,ridiculous
3996,stylized
3996,westernization
4020,Hilary Swank
4027,bluegrass
4027,Coen Brothers
4027,comedy
4027,country
4027,George Clooney
4027,John Goodman
4027,John Turturro
4027,Ku Klux Klan
4027,notable soundtrack
4027,prison escape
4027,Quirky
4027,Tim Blake Nelson
4226,amnesia
4226,Christopher Nolan
4226,Guy Pearce
4226,investigation
4226,memory
4226,nonlinear
4226,psychological
4226,twist ending
4993,adapted from:book
4993,adventure
4993,cate blanchett
4993,cgi
4993,ensemble cast
4993,epic
4993,fantasy
4993,Liv Tyler
4993,magic
4993,mythology
4993,Orlando Bloom
4993,scenic
4993,shallow
4993,slow
4993,Tolkien
4993,trilogy
4993,Viggo Mortensen
5617,BDSM
5617,dark comedy
5617,erotic
5617,fighting inner demons
5617,forbidden love
5617,healing
5617,James Spader
5617,love
5617,Maggie Gyllenhaal
5617,Nudity (Full Frontal - Notable)
5617,quirky
5617,romance
5617,sexuality
5618,adventure
5618,animation
5618,childhood
5618,dragons
5618,fantasy
5618,Hayao Miyazaki
5618,Japan
5878,Almodovar
5878,compassionate
5878,DarÃ_o Grandinetti
5878,drama
5878,friendship
5878,healing by love
5878,Javier CÃ¡mara
5878,Leonor Watling
5878,love
5878,Nudity (Topless - Notable)
5878,Pedro AlmodÃ_var
5878,Rosario Flores
5878,sexuality
5878,Tragedy
5952,adapted from:book
5952,cate blanchett
5952,epic
5952,fantasy
5952,Liv Tyler
5952,magic
5952,mythology
5952,Orlando Bloom
5952,Peter Jackson
5952,scenic
5952,shallow
5952,slow
5952,trilogy
5952,Viggo Mortensen
5991,Catherine Zeta-Jones
5991,classic
5991,jazz
5991,John C. Reilly
5991,musical
5991,Queen Latifah
5991,RenÃ©e Zellweger
5991,Richard Gere
5992,adapted from:book
5992,intellectual
5992,Julianne Moore
5992,mental illness
5992,Meryl Streep
5992,multiple connecting storylines
5992,Nicole Kidman
5992,women
6188,Andy Dick
6188,Ellen Pompeo
6188,Jeremy Piven
6188,Juliette Lewis
6188,Luke Wilson
6188,not funny
6188,stupid
6188,Vince Vaughn
6188,Will Ferrell
6323,Amanda Peet
6323,John Cusack
6323,psychology
6323,suspense
6323,thriller
6323,twist ending
6502,British
6502,post-apocalyptic
6502,sci-fi
6502,survival
6502,thriller
6874,action
6874,funny
6874,martial arts
6874,nonlinear
6874,Quentin Tarantino
6874,quirky
7160,adapted from:true story
7160,amazing acting
7160,Charlize Theron
7160,Christina Ricci
7160,descent into crime
7160,forbidden love
7160,murder
7160,prostitution
7160,seamless impersonation of a historical figure
7160,serial killer
8638,intelligent
8638,minimalist
8638,romance
8638,sequel
8950,Christian Bale
8950,guilt
8950,memory
8950,powerful ending
8950,psychology
30707,Clint Eastwood
30707,drama
30707,Hilary Swank
30707,master disciple relationship
30707,Morgan Freeman
30707,sport:boxing
30707,underrated
33794,action
33794,adapted from:comic
33794,based on a comic
33794,Christian Bale
33794,Gary Oldman
33794,Katie Holmes
33794,Morgan Freeman
33794,superhero
34048,action
34048,adapted from:book
34048,bad acting
34048,cliche
34048,Dakota Fanning
34048,H.G. Wells
34048,hollywood ending
34048,overrated
34048,remake
34048,sci-fi
34048,Steven Spielberg
34048,Tim Robbins
34048,Tom Cruise
34542,Alaska
34542,bears
34542,biopic
34542,boundaries
34542,death
34542,documentary
34542,eccentricity
34542,finding refuge in nature
34542,Nature
34542,Werner Herzog
34542,wilderness
37733,bad acting
37733,bad script
37733,Ed Harris
37733,graphic violence
37733,Mafia
37733,Violence
37741,biographical
37741,death penalty
37741,homosexuality
37741,Philip Seymour Hoffman
37741,seamless impersonation of a historical figure
37741,Truman Capote
39183,adapted from:short story
39183,controversial
39183,emotional
39183,forbidden love
39183,Heath Ledger
39183,homosexuality
39183,Jake Gyllenhaal
39183,love
39183,powerful
39183,sexuality
39183,Tragedy
39183,western
40583,adapted from:book
40583,Christopher Plummer
40583,CIA
40583,complex
40583,corruption
40583,espionage
40583,George Clooney
40583,government
40583,Matt Damon
40583,middle east
40583,multiple storylines
40583,political drama
40583,tense
40583,thought-provoking
40583,tragic
44555,beyond the Iron Courtain
44555,insightful
44761,classic noir in high school enviroment
44761,clever
44761,detective movie
44761,dialogue
44761,drug rings
44761,film noir
44761,high school
44761,Joseph Gordon-Levitt
44761,murder
44761,R:violence
45728,bad acting
45728,disappointing sequel
45728,jay and silent bob
45728,Rosario Dawson
45728,slackers
47629,based on a true story
47629,British royal family
47629,Helen Mirren
47629,Michael Sheen
47629,royalty
47629,seamless impersonation of a historical figure
48304,adventure
48304,chase
48304,Dalia HernÃ¡ndez
48304,decline of a nation
48304,disturbing
48304,Gerardo Taracena
48304,gore
48304,gruesome
48304,Mel Gibson
48304,Morris Birdyellowhead
48304,Raoul Trujillo
48304,realistic
48304,revenge
48304,Rudy Youngblood
48304,violence
51540,adapted from:true story
51540,based on a true story
51540,ChloÃ« Sevigny
51540,David Fincher
51540,detective
51540,great character development
51540,investigative journalism
51540,Jake Gyllenhaal
51540,John Carroll Lynch
51540,long
51540,Mark Ruffalo
51540,mind games
51540,obsession
51540,Robert Downey Jr.
51540,serial killer
53000,action
53000,disappointing
53000,mindless
53000,not as good as the first
53000,original good;sequel sucked
53000,post-apocalyptic
53000,Weak sequel
54881,competition
54881,documentary
54881,donkey kong
54881,geek
54881,quirky subculture
54881,rivalry
54881,underdog
54881,video games
55118,Armin Mueller-Stahl
55118,cliche
55118,closeted homosexual
55118,father-son relationship
55118,male nudity
55118,Naomi Watts
55118,organized crime
55118,predictable
55118,rape
55118,Russian mafia
55118,unconvincing
55118,undercover
55118,Viggo Mortensen
55118,violence
55118,weak special effects
55269,Adrien Brody
55269,brother-brother relationship
55269,India
55269,road trip
55269,spiritual journey
56587,breaking social boundaries
56587,death
56587,friendship
56587,Jack Nicholson
56587,legacy
56587,life philosophy
56587,meaning of life
56587,Morgan Freeman
56587,terminal illness
56782,adapted from:book
56782,could have been great
56782,Daniel Day-Lewis
56782,disjointed
56782,father-son relationship
56782,greed
56782,morality
56782,oilmen
56782,Paul Dano
56782,Paul Thomas Anderson
56782,pioneer
56782,religion
56782,soundtrack disconnected from movie
56782,visually appealing
59315,action
59315,adapted from:comic
59315,cliche
59315,Gwyneth Paltrow
59315,Jeff Bridges
59315,Robert Downey Jr.
59315,sci-fi
59315,superhero
64957,adapted from:book
64957,Brad Pitt
64957,Cate Blanchett
64957,cinematography
64957,David Fincher
64957,unconvincing premise
64969,cliche
64969,feel-good
64969,Jim Carrey
64969,positive thinking
64969,predictable
64969,romantic comedy
64969,self-esteem
64969,Zooey Deschanel
67255,adapted from:book
67255,anti-hero
67255,hackers
67255,investigative journalism
67255,rape
67255,real hackers don't use macs
67255,solving a mistery
67255,Sweden
67255,violence
68157,black comedy
68157,Brad Pitt
68157,Christoph Waltz
68157,fresh
68157,Nazi Germany
68157,Nazis
68157,Quentin Tarantino
68157,satire
68157,violence
68157,World War II
69481,inaccurate
69481,propaganda
69481,too long
69481,too slow
69757,bland
69757,boring
69757,cliche
69757,overrated
69757,Zooey Deschanel
70286,aliens
70286,cgi
70286,evil corporations
70286,intelligent sci-fi
70286,social commentary
70286,South Africa
72641,American Football
72641,based on a true story
72641,family
72641,kindness of strangers
72641,Quinton Aaron
72641,Sandra Bullock
72641,sports
72641,Tim McGraw
72998,3D
72998,aliens
72998,beautiful cinematography
72998,cgi
72998,drama
72998,James Cameron
72998,jungle
72998,military
72998,racism
72998,romance
72998,sci-fi
72998,Sigourney Weaver
72998,special effects
72998,war
79132,cliche
79132,dreams
79132,Ellen Page
79132,happy ending
79132,Leonardo DiCaprio
79132,mindfuck
79132,predictable
79132,sci-fi
80463,adapted from:book
80463,cold genius
80463,David Fincher
80463,innovation
80463,internet
80463,Jesse Eisenberg
80463,Justin Timberlake
80463,loneliness
80463,nerds
80463,software developers
80463,treachery
80549,Emma Stone
80549,high school
80549,sexuality
80549,witty
81562,adapted from:true story
81562,drama
81562,graphic images
81562,James Franco
81562,loneliness
81562,man vs nature
81562,survival
81932,adapted from:true story
81932,Amy Adams
81932,bad acting
81932,Bad direction
81932,boxing
81932,cliche
81932,drug addiction
81932,mother-son relationship
81932,white trash
84152,Abbie Cornish
84152,Bradley Cooper
84152,cliche
84152,drugs
84152,empty
84152,Robert De Niro
84152,sci-fi
84152,smart
84152,visually appealing
85414,happy ending
85414,Michelle Monaghan
85414,parallel universe
85414,predictable ending
85414,science fiction
85414,time loop
91500,Bechdel Test:Pass
91500,dystopia
91500,Jennifer Lawrence
91500,sci-fi
91500,Woody Harrelson
94864,aliens
94864,Charlize Theron
94864,cliche
94864,Noomi Rapace
94864,religion
94864,Ridley Scott
94864,sci-fi
97921,cliche
97921,Jennifer Lawrence
97921,predictable
97938,adapted from:book
97938,great CGI
97938,religion
98809,adapted from:book
98809,adventure
98809,big budget
98809,crude humor
98809,epic
98809,fantasy world
98809,realistic CGI
99114,Christoph Waltz
99114,Jamie Foxx
99114,Leonardo DiCaprio
99114,Quentin Tarantino
99114,Samuel L. Jackson
99114,western
50,Kevin Spacey
260,sci-fi
296,Quentin Tarantino
318,classic
356,Tom Hanks
527,holocaust
593,serial killer
608,Coen Brothers
733,Sean Connery
858,classic
919,classic
1035,classic
1073,classic
1198,indiana jones
1220,John Belushi
1221,classic
1265,Bill Murray
1270,sci-fi
1302,baseball
1307,chick flick
1333,Alfred Hitchcock
1387,classic
1784,Jack Nicholson
1954,boxing
2268,Jack Nicholson
2302,enjoyable
2797,Tom Hanks
3060,classic
3421,John Belushi
81562,drawn out
81562,graphic
81562,pointless
81562,small cast
81562,Too Long!
3147,compassionate
3147,death penalty
3147,great acting
3147,heartwarming
3147,male nudity
3147,nostalgic
3147,prison
3147,sentimental
3147,Stephen King
7147,based on a book
7147,bittersweet
7147,fantasy
7147,imagination
7147,magic
7147,surreal
7147,surrealism
7147,Tim Burton
7147,twist ending
30707,Bittersweet
30707,Clint Eastwood
30707,disability
30707,drama
30707,Oscar Winner
73017,Atmospheric
73017,Based on a book
73017,BORING!
73017,Jude Law
73017,Robert Downey Jr.
73017,Sherlock Holmes
76093,adorable
76093,depth of emotion
76093,dragons
76093,fantasy
76093,heavy with symbolism
76093,i cryed!
76093,I wanted to hug this movie
76093,predictable
76093,toothless
79132,alternate reality
79132,clever
79132,complicated
79132,dreamlike
79132,dreams
79132,Ellen Page
79132,intellectual
79132,Leonardo DiCaprio
79132,long
79132,Michael Caine
79132,mindfuck
79132,multiple interpretations
79132,surreal
79132,visually appealing
63,Wayans Brothers
165,always watch it when it's on tv
165,Bruce Willis
165,Samuel L. Jackson
296,action
296,assassin
296,atmospheric
296,Black comedy
296,Bruce Willis
296,cult film
296,dark comedy
296,drugs
296,imdb top 250
296,Mafia
296,multiple storylines
296,nonlinear
296,Quentin Tarantino
296,quirky
296,Samuel L. Jackson
296,violence
778,black comedy
778,dark comedy
778,drugs
778,Ewan McGregor
778,notable soundtrack
778,social commentary
1129,Kurt Russell
1645,Al Pacino
1645,Charlize Theron
1645,Keanu Reeves
1645,Nudity (Full Frontal - Notable)
1645,Nudity (Full Frontal)
1645,surreal
1921,black and white
1921,existentialism
1921,low budget
1921,mathematics
1921,notable soundtrack
1921,tense
2022,jesus
2762,M. Night Shyamalan
3994,M. Night Shyamalan
4776,To See
4873,surreal
4878,dreamlike
5135,bollywood
5971,slow
6218,bollywood
6281,Colin Farrell
6281,Forest Whitaker
6281,Joel Schumacher
6281,Katie Holmes
6281,Kiefer Sutherland
6870,Clint Eastwood
7318,jesus
8950,Christian Bale
8950,creepy
8950,grim
8950,predictable
27831,daniel craig
27831,guy ritchie
44761,detective movie
44761,Emilie de Ravin
44761,film noir
44761,Joseph Gordon-Levitt
44761,Lukas Haas
44761,slang
44761,slick
44761,stylized
48780,Christoper Nolan
48780,steampunk
61024,Seth Rogen
61024,Stoner Movie
63082,bollywood
63082,coincidences
63082,feel-good
63082,gritty
63082,love story
63082,music
63082,nonlinear
63082,Oscar (Best Directing)
63082,Oscar (Best Music - Original Score)
63082,Oscar (Best Music - Original Song)
63082,Oscar (Best Picture)
63082,romance
63082,slumcock shitty shit
63082,social commentary
64957,Brad Pitt
64957,Cate Blanchett
64957,cinematography
64957,romance
64957,sad
64957,touching
69122,absurd
69122,Great ending
69122,Hilarious
69122,imdb top 250
69122,overrated
69122,Vulgar
69122,Zach Galifianakis
72378,apocalypse
72378,Danny Glover
72378,John Cusack
72378,So bad it's good
72378,Special Effects
72378,Woody Harrelson
72998,predictable
72998,revolution
72998,Sigourney Weaver
72998,war
73321,action
73321,beautiful scenery
73321,books
73321,Denzel Washington
73321,dystopic future
73321,Gary Oldman
73321,Mila Kunis
73321,religious propaganda
73321,slow paced
73321,twist ending
74789,3D
74789,3D version
74789,Alan Rickman
74789,Anne Hathaway
74789,beautiful
74789,Depp & Burton
74789,Helena Bonham Carter
74789,incoherent
74789,Johnny Depp
74789,Lewis Carroll
74789,talking animals
74789,Tim Burton
79132,alternate reality
79132,big budget
79132,cobb's wife
79132,dream
79132,dreamlike
79132,dreams
79132,Leonardo DiCaprio
79132,Michael Caine
79132,open ending
79132,Paris
79132,predictable
79132,surreal
94959,Bill Murray
94959,Jason Schwartzman
94959,Wes Anderson
3623,Lame ending
39,Jane Austen
39,Paul Rudd
94,Matt Dillon
94,Natalie Portman
175,ChloÃ« Sevigny
175,Rosario Dawson
215,ethan hawke
215,Julie Delpy
247,Kate Winslet
247,Peter Jackson
252,Meg Ryan
252,Tim Robbins
253,Brad Pitt
253,Kirsten Dunst
296,Bruce Willis
296,Quentin Tarantino
296,Samuel L. Jackson
296,Steve Buscemi
296,Uma Thurman
318,Morgan Freeman
318,Stephen King
318,Tim Robbins
337,John C. Reilly
337,Johnny Depp
337,Leonardo DiCaprio
357,Hugh Grant
480,Steven Spielberg
508,Denzel Washington
508,Tom Hanks
509,Anna Paquin
509,Holly Hunter
531,Maggie Smith
551,johnny depp
551,Tim Burton
662,Mark Wahlberg
662,Reese Witherspoon
778,addiction
778,black comedy
778,Ewan McGregor
778,great soundtrack
781,Jeremy Irons
781,Liv Tyler
781,Rachel Weisz
1089,Quentin Tarantino
1090,Charlie Sheen
1090,Forest Whitaker
1090,Willem Dafoe
1103,James Dean
1201,Clint Eastwood
1213,Martin Scorsese
1213,Robert De Niro
1213,Samuel L. Jackson
1222,Stanley Kubrick
1247,Dustin Hoffman
1307,meg ryan
1483,Elias Koteas
1483,James Spader
1485,jim carrey
1552,John Cusack
1552,Steve Buscemi
1653,Ethan Hawke
1653,Jude Law
1653,Uma Thurman
1721,Kate Winslet
1721,Leonardo DiCaprio
1732,Coen Brothers
1732,Jeff Bridges
1732,Philip Seymour Hoffman
1732,Steve Buscemi
1801,Gabriel Byrne
1801,Jeremy Irons
1801,John Malkovich
1801,Leonardo DiCaprio
2114,Matt Dillon
2114,Patrick Swayze
2144,John Cusack
2144,John Hughes
2145,James Spader
2146,Emilio Estevez
2146,Rob Lowe
2160,Mia Farrow
2160,Roman Polanski
2248,John Cusack
2321,Jeff Daniels
2321,Reese Witherspoon
2321,Tobey Maguire
2329,Edward Norton
2336,Cate Blanchett
2336,Geoffrey Rush
2336,Vincent Cassel
2424,Greg Kinnear
2424,Meg Ryan
2424,Tom Hanks
2485,Kieran Culkin
2485,Rachael Leigh Cook
2571,Hugo Weaving
2571,Laurence Fishburne
2724,Joan Cusack
2724,Julia Roberts
2724,Richard Gere
2762,Bruce Willis
2762,M. Night Shyamalan
2858,Kevin Spacey
2908,hilary swank
2908,Peter Sarsgaard
3000,Hayao Miyazaki
3210,Sean Penn
3467,Brandon De Wilde
3467,Melvyn Douglas
3467,Paul Newman
3481,John Cusack
3489,Dustin Hoffman
3489,Steven Spielberg
3556,Kirsten Dunst
3897,Billy Crudup
3897,Frances McDormand
3897,Patrick Fugit
3897,Philip Seymour Hoffman
3897,Zooey Deschanel
3949,Jared Leto
3969,haley joel osment
3969,kevin spacey
3994,M. Night Shyamalan
4027,Coen Brothers
4056,Aaron Eckhart
4056,Harry Dean Stanton
4056,Helen Mirren
4056,Jack Nicholson
4056,Patricia Clarkson
4056,Robin Wright Penn
4056,Sam Shepard
4056,Vanessa Redgrave
4228,Jennifer Love Hewitt
4228,Ray Liotta
4228,Sigourney Weaver
4299,Heath Ledger
4299,Paul Bettany
4641,Scarlett Johansson
4641,Steve Buscemi
4823,john cusack
4880,Jena Malone
4880,Kevin Kline
4880,Kristin Scott Thomas
4886,Steve Buscemi
5013,Clive Owen
5013,Helen Mirren
5013,Ryan Phillippe
5064,Guy Pearce
5064,James Caviezel
5064,James Frain
5064,Richard Harris
5066,Adam Shankman
5066,Mandy Moore
5225,Diego Luna
5225,Gael GarcÃ_a Bernal
5266,Forest Whitaker
5266,Jodie Foster
5266,Kristen Stewart
5377,Hugh Grant
5377,Nicholas Hoult
5377,Rachel Weisz
5380,Colin Firth
5380,Rupert Everett
5388,Al Pacino
5388,Christopher Nolan
5388,Hilary Swank
5617,James Spader
5618,Hayao Miyazaki
5620,Josh Lucas
5620,Reese Witherspoon
5679,Naomi Watts
6323,Clea DuVall
6323,John Cusack
6323,Ray Liotta
6373,Jim Carrey
6373,Steve Carell
6502,Cillian Murphy
6539,Johnny Depp
6539,Keira Knightley
6874,Quentin Tarantino
6874,Uma Thurman
6890,Gus Van Sant
6942,Alan Rickman
6942,Emma Thompson
6942,Hugh Grant
6942,Keira Knightley
6942,Laura Linney
6942,Liam Neeson
7151,cillian murphy
7151,Colin Firth
7151,scarlett johansson
7151,visually appealing
7361,Jim Carrey
7438,Quentin Tarantino
7438,Uma Thurman
7451,Amanda Seyfried
7451,Rachel McAdams
7451,Tina Fey
8366,Jena Malone
8638,Ethan Hawke
8638,Julie Delpy
8783,Adrien Brody
8783,Joaquin Phoenix
8783,M. Night Shyamalan
8961,Samuel L. Jackson
8966,Liam Neeson
8966,Peter Sarsgaard
8981,Clive Owen
8981,Jude Law
8981,Natalie Portman
27706,jim carrey
27706,Jude Law
27706,meryl streep
27721,Audrey Tautou
27721,Gaspard Ulliel
27721,jodie foster
27721,Marion Cotillard
33166,Sandra Bullock
34319,Ewan McGregor
34319,Scarlett Johansson
36401,Heath Ledger
36401,Matt Damon
37733,David Cronenberg
37733,Viggo Mortensen
39183,Heath Ledger
39183,Jake Gyllenhaal
40629,Carey Mulligan
40629,Donald Sutherland
40629,Jena Malone
40629,Keira Knightley
40629,Matthew MacFadyen
40629,Rosamund Pike
41285,Emily Mortimer
41285,Jonathan Rhys Meyers
41285,Matthew Goode
41285,Scarlett Johansson
44761,Joseph Gordon-Levitt
48738,Forest Whitaker
48738,James McAvoy
48774,Clive Owen
48774,Michael Caine
48997,alan rickman
48997,Ben Whishaw
48997,dustin hoffman
49286,Jude Law
49286,Kate Winslet
52328,Chris Evans
52328,Cillian Murphy
52328,Danny Boyle
52328,Rose Byrne
52973,Jason Segel
52973,Judd Apatow
52973,Paul Rudd
52973,Seth Rogen
52973,Steve Carell
53000,Harold Perrineau
53000,Imogen Poots
53000,Jeremy Renner
53000,Mackintosh Muggleton
53000,Rose Byrne
54190,Evan Rachel Wood
54190,Jim Sturgess
55118,David Cronenberg
55118,Naomi Watts
55118,Viggo Mortensen
55247,Thure Lindhardt
55290,Ben Affleck
55290,Casey Affleck
55290,Ed Harris
55290,Morgan Freeman
56171,Daniel Craig
56171,Eva Green
56171,Freddie Highmore
56171,Nicole Kidman
56949,Katherine Heigl
58025,Jamie Bell
58025,Samuel L. Jackson
58803,Kevin Spacey
58998,Jason Segel
58998,Paul Rudd
60684,Billy Crudup
63876,Gus Van Sant
63876,James Franco
63876,San Francisco
63876,Sean Penn
67255,Michael Nyqvist
67255,Noomi Rapace
67734,Jesse Eisenberg
67734,Kristen Stewart
68237,Kevin Spacey
68237,Sam Rockwell
68554,Ewan McGregor
68554,Stellan SkarsgÃ¥rd
68554,Thure Lindhardt
68554,Tom Hanks
